id,title,year
77893,Mais où et donc Ornicar,1979
77917,Matilda,1978
77924,Knife in the Head,1978
77928,Midnight Express,1978
77932,Killer's Delight,1978
77942,Moment by Moment,1978
77943,Mon premier amour,1978
77952,Movie Movie,1978
77975,National Lampoon's Animal House,1978
77986,Newsfront,1978
78012,Viva Italia!,1977
78024,Oliver's Story,1978
78028,On a Paving Stone Mounted,1978
78032,The One Man Jury,1978
78034,The One and Only,1978
78038,"Last In, First Out",1978
78056,Paradise Alley,1978
78105,Power Play,1978
78111,Pretty Baby,1978
78150,Remember My Name,1978
78156,Los restos del naufragio,1978
78199,"Same Time, Next Year",1978
78227,Semi-Tough,1977
78231,"September 30, 1955",1977
78256,Blood Feud,1978
78259,The Shout,1978
78269,The Silent Partner,1978
78278,Slow Dancing in the Big City,1978
78313,The Squeeze,1978
78321,Stevie,1978
78323,Stingray,1978
78326,Straight Time,1978
78333,The Stud,1978
78346,Superman,1978
78350,The Swarm,1978
78351,Sweeney 2,1978
78358,Take Down,1979
78400,Tilt,1979
78444,An Unmarried Woman,1978
78446,Up in Smoke,1978
78481,A Wedding,1978
78488,Who Is Killing the Great Chefs of Europe?,1978
78490,Who'll Stop the Rain,1978
78522,Zero to Sixty,1978
78549,Écoute voir...,1979
78721,10,1979
78723,1941,1979
78736,Agatha,1979
78748,Alien,1979
78754,All That Jazz,1979
78757,An Almost Perfect Affair,1979
78765,The American Success Company,1980
78766,Americathon,1979
78767,The Amityville Horror,1979
78780,Animalympics,1980
78788,Apocalypse Now,1979
78790,The Apple Dumpling Gang Rides Again,1979
78792,Arabian Adventure,1979
78801,Ashanti,1979
78806,The Attic,1980
78812,Avalanche Express,1979
78836,Bear Island,1979
78843,The Bell Jar,1979
78856,Beyond the Poseidon Adventure,1979
78869,The Black Hole,1979
78878,Bloodbrothers,1978
78902,Breaking Away,1979
78908,The Brood,1979
78919,Butch and Sundance: The Early Days,1979
78925,The Shark Hunter,1979
78928,California Dreaming,1979
78943,The Carradines Together,1979
78950,The Champ,1979
78966,The China Syndrome,1979
78975,Circle of Iron,1978
78976,City on Fire,1979
78978,Womanlight,1979
79003,Courage fuyons,1979
79013,Cuba,1979
79019,From Hell to Victory,1979
79070,The Double McGuffin,1979
79073,Dracula,1979
79090,The Conductor,1980
79094,Eagle's Wing,1979
79100,The Electric Horseman,1979
79117,Escape to Athena,1979
79137,Fast Charlie... the Moonbeam Rider,1979
79138,Fast Company,1979
79153,Firepower,1979
79168,A Force of One,1979
79176,French Postcards,1979
79180,The Frisco Kid,1979
79191,Game for Vultures,1979
79219,Going in Style,1979
79228,"Good Luck, Miss Wyckoff",1979
79231,Grandison,1979
79239,The Great Santini,1979
79240,The Great Train Robbery,1978
79256,HealtH,1980
79261,Hair,1979
79268,Hanover Street,1979
79278,Chilly Scenes of Winter,1979
79285,Saturn 3,1980
79302,Home Movies,1979
79308,Hot Stuff,1979
79319,Hurricane,1979
79334,In Search of Anna,1978
79336,The In-Laws,1979
79362,Jaguar Lives!,1979
79367,The Jerk,1979
79374,The Journalist,1979
79383,Just Out of Reach,1979
79384,"Just You and Me, Kid",1979
79417,Kramer vs. Kramer,1979
79428,The Lady Vanishes,1979
79429,The Lady in Red,1979
79437,Last Embrace,1979
79442,The Last Word,1979
79450,The Legacy,1978
79470,Monty Python's Life of Brian,1979
79477,A Little Romance,1979
79486,Lost and Found,1979
79488,Love and Bullets,1979
79501,Mad Max,1979
79504,The Magician of Lublin,1979
79510,The Main Event,1979
79517,Mama Turns 100,1979
79520,"A Man, a Woman and a Bank",1979
79522,Manhattan,1979
79532,Marie Ann,1978
79542,Meetings with Remarkable Men,1979
79550,Meteor,1979
79576,More American Graffiti,1979
79583,Mr. Mike's Mondo Video,1979
79592,Murder by Decree,1979
79596,My Brilliant Career,1979
79613,Natural Enemies,1979
79626,Night Creature,1978
79630,A Nightingale Sang in Berkeley Square,1979
79631,Nightwing,1979
79638,Norma Rae,1979
79639,The North Avenue Irregulars,1979
79640,North Dallas Forty,1979
79641,Nosferatu the Vampyre,1979
79660,Old Boyfriends,1979
79665,On the Yard,1978
79668,The Onion Field,1979
79672,Opening Night,1977
79688,Over the Edge,1979
79723,Players,1979
79757,Promises in the Dark,1979
79758,Prophecy,1979
79770,Quintet,1979
79777,Ravagers,1979
79797,Return to the Beloved,1979
79817,Rocky II,1979
79826,The Rose,1979
79831,The Runner Stumbles,1979
79832,Running,1979
79838,La Sabina,1979
79843,Saint Jack,1979
79854,Every Man for Himself,1980
79867,Just a Gigolo,1978
79874,Never Never Land,1980
79875,The Seduction of Joe Tynan,1979
79917,One More Minute,1979
79920,The Brontë Sisters,1979
79931,Something Short of Paradise,1979
79945,Star Trek: The Motion Picture,1979
79948,Starting Over,1979
79966,Sunburn,1979
79985,The Secret Life of Nikola Tesla,1980
80009,Tess,1979
80016,Thirst,1979
80024,Tim,1979
80025,Time After Time,1979
80030,Together?,1979
80039,A Touch of the Sun,1979
80069,Usijanje,1979
80097,The Villain,1979
80100,The Visitor,1979
80103,Voices,1979
80110,Woman Between Wolf and Dog,1979
80116,Wanda Nevada,1979
80117,The Wanderers,1979
80120,The Warriors,1979
80130,When a Stranger Calls,1979
80139,Winter Kills,1979
80140,Wise Blood,1979
80157,Yanks,1979
80164,Your Ticket Is No Longer Valid,1981
80180,Zulu Dawn,1979
80310,Breaker Morant,1980
80311,...Maybe This Time,1981
80319,9 to 5,1980
80339,Airplane!,1980
80360,Altered States,1980
80365,American Gigolo,1980
80377,Any Which Way You Can,1980
80388,Atlantic City,1980
80408,Bad Timing,1980
80412,The Baltimore Bullet,1980
80421,Battle Beyond the Stars,1980
80431,Beyond Evil,1980
80432,Beyond Reasonable Doubt,1981
80436,Battle Creek Brawl,1980
80437,The Big Red One,1980
80439,The Taming of the Scoundrel,1980
80453,The Blue Lagoon,1980
80455,The Blues Brothers,1980
80465,Borderline,1980
80469,Breaking Glass,1980
80472,Bronco Billy,1980
80474,Brubaker,1980
80485,Cabo Blanco,1980
80487,Caddyshack,1980
80491,Caligula,1979
80500,Carny,1980
80515,A Change of Seasons,1980
80520,Cheech and Chong's Next Movie,1980
80541,Clara et les Chics Types,1981
80545,Cloud Dancer,1980
80546,The Club,1980
80549,Coal Miner's Daughter,1980
80550,Coast to Coast,1980
80556,The Competition,1980
80569,Cruising,1980
80603,Death Ship,1980
80605,Defiance,1980
80610,The Last Metro,1980
80626,Diary of the Dead,1976
80627,Die Laughing,1980
80630,Dirty Tricks,1981
80641,The Dogs of War,1980
80656,Double Negative,1980
80678,The Elephant Man,1980
80684,Star Wars: Episode V - The Empire Strikes Back,1980
80691,The Inventor,1980
80711,Fade to Black,1980
80714,Falling in Love Again,1980
80724,Fatso,1980
80732,The Fifth Floor,1978
80735,Final Assignment,1980
80736,The Final Countdown,1980
80739,First Family,1980
80741,"Fist of Fear, Touch of Death",1980
80745,Flash Gordon,1980
80749,The Fog,1980
80750,Foolin' Around,1980
80754,The Formula,1980
80785,Getting Wasted,1980
80836,Hangar 18,1980
80854,Heart Beat,1980
80855,Heaven's Gate,1980
80861,Herbie Goes Bananas,1980
80863,Hero at Large,1980
80872,Highpoint,1982
80880,Hog Wild,1980
80881,The Hollywood Knights,1980
80888,Honeysuckle Rose,1980
80889,Hopscotch,1980
80895,How to Beat the High Cost of Living,1980
80903,The Human Factor,1979
80913,The Idolmaker,1980
80917,In God We Trust (or Gimme That Prime Time Religion),1980
80928,Inside Moves,1980
80934,The Island,1980
80936,It's My Turn,1980
80940,J-Men Forever,1979
80950,Rat Race,1980
80951,Je vous aime,1980
80997,The Kidnapping of the President,1980
81001,Heartbreak High,1981
81031,The Last Flight of Noah's Ark,1980
81032,The Last Married Couple in America,1980
81059,Lion of the Desert,1980
81060,Little Darlings,1980
81063,Little Miss Marker,1980
81070,The Long Good Friday,1980
81071,The Long Riders,1980
81073,Loophole,1981
81076,Loulou,1980
81080,Loving Couples,1980
81083,The Lucky Star,1980
81124,Maravillas,1981
81145,Me and the Kid,1993
81150,Melvin and Howard,1980
81157,Middle Age Crazy,1980
81163,The Mirror Crack'd,1980
81182,Death Watch,1980
81187,The Mountain Men,1980
81192,Mr. Patman,1980
81207,My Bodyguard,1980
81237,The Ninth Configuration,1980
81246,Nothing Personal,1980
81269,Oh Heavenly Dog,1980
81280,One-Trick Pony,1980
81283,Ordinary People,1980
81331,Petria's Wreath,1980
81353,Popeye,1980
81375,Private Benjamin,1980
81385,La provinciale,1980
81398,Raging Bull,1980
81400,Raise the Titanic,1980
81414,Resurrection,1980
81421,The Return,1980
81435,Romaneto,1980
81439,Rough Cut,1980
81445,Running Scared,1980
81470,The Sea Wolves,1980
81480,Seems Like Old Times,1980
81505,The Shining,1980
81518,Simon,1980
81528,A Small Circle of Friends,1980
81529,Smokey and the Bandit II,1980
81534,Somewhere in Time,1980
81546,Poseban tretman,1980
81554,Stardust Memories,1980
81558,Steel,1979
81562,Stir Crazy,1980
81568,The Stunt Man,1980
81573,Superman II,1980
81578,Suzanne,1980
81585,Sweet William,1980
81616,La terrazza,1980
81617,Terror Train,1980
81625,"Those Lips, Those Eyes",1980
81633,Time Bandits,1981
81645,Touch and Go,1980
81646,Touched by Love,1980
81656,Tribute,1980
81674,UFOria,1985
81686,Une semaine de vacances,1980
81695,Up the Academy,1980
81696,Urban Cowboy,1980
81729,Le voyage en douce,1980
81747,When Time Ran Out...,1980
81748,Where the Buffalo Roam,1980
81751,Wholly Moses!,1980
81753,Why Would I Lie?,1980
81758,Willie & Phil,1980
81760,Windwalker,1980
81764,Without Warning,1980
81809,ffolkes,1980
81820,Opera Prima,1980
81974,Absence of Malice,1981
81978,Acting: Lee Strasberg and the Actors Studio,1981
81989,Agency,1980
82001,All Night Long,1981
82005,The Amateur,1981
82010,An American Werewolf in London,1981
82011,Americana,1981
82017,Amy,1981
82031,Arthur,1981
82042,Back Roads,1981
82043,Bad Blood,1981
82063,The Best of Friends,1982
82085,Blow Out,1981
82089,Body Heat,1981
82111,Buddy Buddy,1981
82122,Butterfly,1982
82136,The Cannonball Run,1981
82145,Cattle Annie and Little Britches,1981
82146,Caveman,1981
82158,Chariots of Fire,1981
82163,Nice Dreams,1981
82173,Choice of Arms,1981
82175,The Chosen,1981
82177,Chu Chu and the Philly Flash,1981
82183,La Chevre,1981
82186,Clash of the Titans,1981
82198,Conan the Barbarian,1982
82199,Condorman,1981
82200,Continental Divide,1981
82220,Cutter's Way,1981
82230,Lady of the Camelias,1981
82243,Strange Behavior,1981
82250,Death Wish II,1982
82263,The Devil and Max Devlin,1981
82282,Dostih,1982
82329,Endless Love,1981
82332,Enter the Ninja,1981
82334,The Entity,1982
82340,Escape from New York,1981
82346,Evilspeak,1981
82348,Excalibur,1981
82350,An Eye for an Eye,1981
82351,Eye of the Needle,1981
82353,Eyewitness,1981
82356,Banovic Strahinja,1981
82362,The Fan,1981
82364,Fantasma d'amore,1981
82377,The Final Conflict,1981
82382,First Monday in October,1981
82402,Fort Apache the Bronx,1981
82405,The Four Seasons,1981
82416,The French Lieutenant's Woman,1981
82432,Gallipoli,1981
82434,Gangster Wars,1981
82440,Gas,1981
82457,Going Ape!,1981
82476,Green Ice,1981
82478,Grendel Grendel Grendel,1981
82484,Quest for Fire,1981
82494,Hadí jed,1981
82495,Halloween II,1981
82497,The Hand,1981
82499,Hard Country,1981
82503,Harry's War,1981
82506,Heartaches,1981
82507,Heartbeeps,1981
82510,Hécate,1982
82516,High Risk,1981
82517,History of the World: Part I,1981
82525,Honky Tonk Freeway,1981
82526,Hoodwink,1981
82552,Improper Channels,1981
82558,The Incredible Shrinking Woman,1981
82562,Madly in Love,1981
82592,Just Before Dawn,1981
82619,King of the Mountain,1981
82639,"Ladies and Gentlemen, the Fabulous Stains",1982
82648,The Legend of the Lone Ranger,1981
82671,Lola,1981
82677,Looker,1981
82680,Looping,1981
82694,Mad Max 2: The Road Warrior,1981
82736,Mephisto,1981
82763,Modern Problems,1981
82769,Mystery on Monster Island,1981
82799,Movie Madness,1982
82801,Neighbors,1981
82810,Night Crossing,1982
82816,The Night the Lights Went Out in Georgia,1981
82817,Nighthawks,1981
82848,On n'est pas des anges... elles non plus,1981
82850,One More Chance,1983
82869,Outland,1981
82886,Paternity,1981
82894,Pennies from Heaven,1981
82933,Possession,1981
82934,The Postman Always Rings Twice,1981
82947,Prisoners,1983
82958,The Pursuit of D.B. Cooper,1981
82964,Quartet,1981
82968,Treasure of the Yankee Zephyr,1981
82969,Raggedy Man,1981
82970,Ragtime,1981
82971,Raiders of the Lost Ark,1981
82979,Reds,1981
82992,Rich and Famous,1981
83000,Road Games,1981
83006,Rollover,1981
83041,Second-Hand Hearts,1981
83052,Separate Ways,1981
83064,Sharky's Machine,1981
83070,Shoot the Sun Down,1981
83079,Silence of the North,1981
83107,Some Kind of Hero,1982
83111,Southern Comfort,1981
83113,Sphinx,1981
83131,Stripes,1981
83160,Day of the Idiots,1981
83163,Take This Job and Shove It,1981
83169,Taps,1981
83170,Tarzan the Ape Man,1981
83189,They All Laughed,1981
83190,Thief,1981
83197,Threshold,1981
83201,Ticket to Heaven,1981
83219,All Fired Up,1982
83232,True Confessions,1981
83236,Tulips,1981
83254,Under the Rainbow,1981
83257,Strange Affair,1981
83266,Utilities,1983
83284,Victory,1981
83286,La vie continue,1981
83287,"Viens chez moi, j'habite chez une copine",1981
83296,Visiting Hours,1982
83324,The White Lions,1981
83326,Whose Life Is It Anyway?,1981
83336,Wolfen,1981
83356,From a Far Country,1981
83366,Zorro: The Gay Blade,1981
83449,The Missionary,1982
83507,13. jul,1982
83511,48 Hrs.,1982
83530,Airplane II: The Sequel,1982
83542,Alone in the Dark,1982
83560,Angel,1982
83564,Annie,1982
83591,Attack Force Z,1981
83598,Author! Author!,1982
83630,The Beastmaster,1982
83641,Best Friends,1982
83642,The Best Little Whorehouse in Texas,1982
83643,Best Revenge,1984
83647,Better Late Than Never,1983
83648,Beyond the Door,1982
83658,Blade Runner,1982
83661,Bloodtide,1982
83678,The Border,1982
83686,The Party 2,1982
83693,Brimstone & Treacle,1982
83694,Britannia Hospital,1982
83717,Cannery Row,1982
83722,Cat People,1982
83740,The Clinic,1982
83743,La colmena,1982
83745,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",1982
83767,Creepshow,1982
83798,Dead Men Don't Wear Plaid,1982
83804,Dear Mr. Wonderful,1982
83805,Death Valley,1982
83806,Deathtrap,1982
83813,Demonios en el jardín,1982
83832,Dies rigorose Leben,1983
83833,Diner,1982
83843,"Don't Cry, It's Only Thunder",1982
83860,Dusty,1983
83866,E.T. the Extra-Terrestrial,1982
83869,Eating Raoul,1982
83885,Endangered Species,1982
83891,Enigma,1982
83900,The Escape Artist,1982
83906,Eureka,1983
83908,Evil Under the Sun,1982
83916,Viadukt,1983
83929,Fast Times at Ridgemont High,1982
83936,Fighting Back,1982
83941,The Final Option,1982
83943,Firefox,1982
83944,First Blood,1982
83947,Five Days One Summer,1982
83962,Forty Deuce,1982
83967,Frances,1982
83978,The Funny Farm,1983
83987,Gandhi,1982
84019,Le grand frère,1982
84021,Grease 2,1982
84030,Grog,1982
84033,Killing Heat,1981
84049,Hanky Panky,1982
84052,Harry Tracy: The Last of the Wild Bunch,1982
84058,Heat and Dust,1983
84059,Heatwave,1982
84096,The House Where Evil Dwells,1982
84099,Human Highway,1982
84109,I Ought to Be in Pictures,1982
84111,I'm Dancing as Fast as I Can,1982
84112,"I, the Jury",1982
84132,Inchon,1981
84135,L'indiscrétion,1982
84136,The Flight of the Eagle,1982
84156,It Came from Hollywood,1982
84158,J'ai épousé une ombre,1983
84173,Jinxed!,1982
84181,Hit Man,1982
84204,Cyclops,1982
84210,Kiss Me Goodbye,1982
84211,Kiss My Grits,1982
84236,The Last Fight,1983
84237,The Last Unicorn,1982
84259,A Little Sex,1982
84268,Lookin' to Get Out,1982
84273,Love Child,1982
84274,Love & Money,1981
84293,Making Love,1982
84296,The Man from Snowy River,1982
84316,Megaforce,1982
84318,Melanie,1982
84329,A Midsummer Night's Sex Comedy,1982
84335,Missing,1982
84346,Moj tata na odredjeno vreme,1982
84350,Monkey Grip,1982
84351,Monsignor,1982
84352,Monty Python Live at the Hollywood Bowl,1982
84356,Vatican Conspiracy,1982
84359,Mother Lode,1982
84412,Night Shift,1982
84423,La nuit de Varennes,1982
84431,O'Hara's Wife,1982
84434,An Officer and a Gentleman,1982
84445,One from the Heart,1981
84473,Pares y nones,1982
84477,Partners,1982
84485,Penitentiary II,1982
84489,Personal Best,1982
84504,The Pirate Movie,1982
84509,The Plague Dogs,1982
84556,Q,1982
84562,Que les gros salaires lèvent le doigt!,1982
84565,Querelle,1982
84579,Regina Roma,1983
84589,The Return of Martin Guerre,1982
84590,The Return of the Soldier,1982
84591,"Reuben, Reuben",1983
84602,Rocky III,1982
84625,Safari 3000,1980
84649,The Secret of NIMH,1982
84675,Shoot the Moon,1982
84684,Silent Rage,1982
84690,Six Pack,1982
84691,Six Weeks,1982
84707,Sophie's Choice,1982
84714,Split Image,1982
84726,Star Trek II: The Wrath of Khan,1982
84730,Stepenice za nebo,1983
84732,Still of the Night,1982
84737,Summer Lovers,1982
84745,Swamp Thing,1982
84750,Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,1984
84756,Tag: The Assassination Game,1982
84761,Talk to Me,1984
84776,Tempest,1982
